,token,CompLex_complexity,WCL_complexity,SemEval2016_complexity,BEA2018_News_binaryComplexity,BEA2018_News_probabilisticComplexity,BEA2018_WikiNews_binaryComplexity,BEA2018_WikiNews_probabilisticComplexity,BEA2018_Wikipedia_binaryComplexity,BEA2018_Wikipedia_probabilisticComplexity
20673,have,,,2.1429,,,,,,
20674,similar,,,3.8,,,,,,
20675,visual,,,2.2857,,,,,,
20676,systems,,,2.0,,,,,,
20677,divided,,,2.1429,,,,,,
20678,brother,,,2.8571,,,,,,
20679,taking,,,4.2,,,,,,
20680,northern,,,2.2857,,,,,,
20681,southern,,,4.4,,,,,,
20682,became,,,2.2,,,,,,
20683,capital,,,2.5714,,,,,,
20684,had,,,1.8571,,,,,,
20685,captured,,,2.8571,,,,,,
20686,advertised,,,3.0,,,,,,
20687,pencils,,,1.1429,,,,,,
20688,sale,,,2.0,,,,,,
20689,used,,,3.4286,,,,,,
20690,three-inch,,,2.8571,,,,,,
20691,pencil,,,1.5714,,,,,,
20692,surveyed,,,2.0,,,,,,
20693,chromosome,,,3.0,,,,,,
20694,chromosome,,,3.2857,,,,,,
20695,meiosis,,,3.1429,,,,,,
20696,are,,,3.6667,,,,,,
20697,separation,,,2.8,,,,,,
20698,steps,,,3.2857,,,,,,
20699,assure,,,3.2,,,,,,
20700,daughter,,,3.5,,,,,,
20701,cells,,,2.8571,,,,,,
20702,gets,,,3.1667,,,,,,
20703,copy,,,2.0,,,,,,
20704,types,,,1.8571,,,,,,
20705,mitosis,,,3.1429,,,,,,
20706,double,,,2.1429,,,,,,
20707,chromosomes,,,3.3333,,,,,,
20708,are,,,2.0,,,,,,
20709,split,,,2.4286,,,,,,
20710,produce,,,3.4286,,,,,,
20711,single,,,1.2857,,,,,,
20712,chromosomes,,,2.1667,,,,,,
20713,go,,,2.6667,,,,,,
20714,daughter,,,3.7143,,,,,,
20715,cell,,,3.1667,,,,,,
20716,term,,,3.0,,,,,,
20717,relational,,,2.5714,,,,,,
20718,database,,,1.8333,,,,,,
20719,was,,,3.1429,,,,,,
20720,originally,,,3.1429,,,,,,
20721,defined,,,3.3333,,,,,,
20722,is,,,2.7143,,,,,,
20723,attributed,,,2.2,,,,,,
20724,duchy,,,1.8,,,,,,
20725,usurped,,,1.8571,,,,,,
20726,inhibiting,,,2.7143,,,,,,
20727,heiress,,,3.1667,,,,,,
20728,resucceeded,,,2.8571,,,,,,
20729,ragged,,,1.5,,,,,,
20730,zig-zag,,,1.5,,,,,,
20731,leading,,,3.1667,,,,,,
20732,bars,,,2.8,,,,,,
20733,be,,,4.0,,,,,,
20734,aligned,,,3.1667,,,,,,
20735,column,,,2.4286,,,,,,
20736,are,,,2.5,,,,,,
20737,more,,,1.4286,,,,,,
20738,easily,,,3.8333,,,,,,
20739,proofread,,,2.5,,,,,,
20740,ending,,,1.4286,,,,,,
20741,bars,,,3.6667,,,,,,
20742,tend,,,1.2857,,,,,,
20743,right,,,1.6667,,,,,,
20744,margin,,,1.8,,,,,,
20745,haystack,,,1.8571,,,,,,
20746,specific,,,3.5,,,,,,
20747,page,,,3.1667,,,,,,
20748,numbers,,,1.8571,,,,,,
20749,verification,,,2.7143,,,,,,
20750,text,,,4.4,,,,,,
20751,be,,,1.6667,,,,,,
20752,extremely,,,4.1667,,,,,,
20753,tedious,,,4.4,,,,,,
20754,large,,,2.4286,,,,,,
20755,books,,,2.8571,,,,,,
20756,magazines,,,3.4286,,,,,,
20757,finding,,,1.7143,,,,,,
20758,needle,,,3.8571,,,,,,
20759,final,,,4.7143,,,,,,
20760,part,,,4.6667,,,,,,
20761,cell,,,1.8333,,,,,,
20762,reproduction,,,3.0,,,,,,
20763,process,,,2.7143,,,,,,
20764,is,,,1.3333,,,,,,
20765,cell,,,2.3333,,,,,,
20766,division,,,3.0,,,,,,
20767,daughter,,,2.3333,,,,,,
20768,cells,,,2.6,,,,,,
20769,physically,,,3.1429,,,,,,
20770,split,,,3.1429,,,,,,
20771,parental,,,2.5,,,,,,
20772,cell,,,2.6667,,,,,,
20773,Prokaryotic,,,3.5714,,,,,,
20774,binary,,,2.5714,,,,,,
20775,cytokinesis,,,1.4286,,,,,,
20776,segregation,,,3.1667,,,,,,
20777,cells,,,2.5,,,,,,
20778,bacterial,,,3.6667,,,,,,
20779,cells,,,2.5714,,,,,,
20780,reproduce,,,2.6667,,,,,,
20781,fission,,,2.2857,,,,,,
20782,process,,,2.8,,,,,,
20783,includes,,,1.7143,,,,,,
20784,replication,,,3.2857,,,,,,
20785,chromosome,,,1.2,,,,,,
20786,was,,,2.6667,,,,,,
20787,discovered,,,2.2857,,,,,,
20788,named,,,2.0,,,,,,
20789,goddess,,,4.6,,,,,,
20790,Discovery,,,1.3333,,,,,,
20791,was,,,2.8,,,,,,
20792,discovered,,,2.6667,,,,,,
20793,also,,,2.0,,,,,,
20794,found,,,1.7143,,,,,,
20795,independently,,,4.1667,,,,,,
20796,next,,,2.6667,,,,,,
20797,night,,,4.8333,,,,,,
20798,asteroid,,,2.5,,,,,,
20799,was,,,3.8571,,,,,,
20800,first,,,1.8571,,,,,,
20801,new,,,2.1667,,,,,,
20802,be,,,3.8333,,,,,,
20803,discovered,,,2.5714,,,,,,
20804,was,,,2.2857,,,,,,
20805,designated,,,2.8333,,,,,,
20806,scheme,,,2.6,,,,,,
20807,was,,,3.4286,,,,,,
20808,discovered,,,3.0,,,,,,
20809,named,,,2.7143,,,,,,
20810,one,,,2.5714,,,,,,
20811,Hours,,,1.7143,,,,,,
20812,personification,,,3.5714,,,,,,
20813,order,,,3.0,,,,,,
20814,law,,,1.5,,,,,,
20815,mythology,,,3.7143,,,,,,
20816,were,,,2.8571,,,,,,
20817,also,,,3.4,,,,,,
20818,classified,,,2.0,,,,,,
20819,short,,,2.1429,,,,,,
20820,period,,,3.2857,,,,,,
20821,time,,,2.5,,,,,,
20822,only,,,2.8571,,,,,,
20823,single,,,2.8,,,,,,
20824,locomotive,,,1.4286,,,,,,
20825,was,,,2.2857,,,,,,
20826,completely,,,3.0,,,,,,
20827,modified,,,3.1667,,,,,,
20828,condition,,,2.4286,,,,,,
20829,was,,,2.6667,,,,,,
20830,discovered,,,1.7143,,,,,,
20831,team,,,2.5714,,,,,,
20832,also,,,2.0,,,,,,
20833,independently,,,3.8333,,,,,,
20834,detected,,,2.0,,,,,,
20835,moon,,,1.5714,,,,,,
20836,days,,,4.2857,,,,,,
20837,commissioned,,,3.3333,,,,,,
20838,Most,,,1.8571,,,,,,
20839,official,,,2.1667,,,,,,
20840,statues,,,3.4286,,,,,,
20841,show,,,3.5714,,,,,,
20842,symbolically,,,3.1667,,,,,,
20843,more,,,2.5714,,,,,,
20844,naturally,,,1.5714,,,,,,
20845,woman,,,3.8333,,,,,,
20846,typical,,,1.4,,,,,,
20847,dresses,,,3.6,,,,,,
20848,nobility,,,4.5,,,,,,
20849,day,,,3.2,,,,,,
20850,was,,,2.5,,,,,,
20851,elevated,,,2.2857,,,,,,
20852,category,,,2.5,,,,,,
20853,municipal,,,4.5714,,,,,,
20854,district,,,3.3333,,,,,,
20855,law,,,2.4286,,,,,,
20856,further,,,1.0,,,,,,
20857,proclaimed,,,2.5,,,,,,
20858,was,,,3.2,,,,,,
20859,be,,,2.5714,,,,,,
20860,pharaoh,,,3.5714,,,,,,
20861,strengthening,,,2.1667,,,,,,
20862,position,,,3.2,,,,,,
20863,peewee,,,3.5714,,,,,,
20864,participating,,,1.8333,,,,,,
20865,overseas,,,3.2857,,,,,,
20866,tournament,,,2.7143,,,,,,
20867,team,,,2.6,,,,,,
20868,found,,,2.5714,,,,,,
20869,competing,,,5.0,,,,,,
20870,team,,,2.8333,,,,,,
20871,parameter,,,4.3333,,,,,,
20872,contain,,,2.8,,,,,,
20873,templates,,,2.1429,,,,,,
20874,images,,,5.0,,,,,,
20875,block,,,1.6,,,,,,
20876,needs,,,2.8333,,,,,,
20877,be,,,1.8333,,,,,,
20878,wrapped,,,3.0,,,,,,
20879,template,,,3.5,,,,,,
20880,contains,,,3.1667,,,,,,
20881,elements,,,2.1667,,,,,,
20882,vicinity,,,2.8333,,,,,,
20883,smaller,,,1.6667,,,,,,
20884,islands,,,2.4286,,,,,,
20885,major,,,2.6667,,,,,,
20886,islands,,,2.2857,,,,,,
20887,are,,,3.0,,,,,,
20888,sometimes,,,3.5714,,,,,,
20889,also,,,3.7143,,,,,,
20890,treated,,,1.6667,,,,,,
20891,part,,,4.8333,,,,,,
20892,group,,,3.6667,,,,,,
20893,strength,,,2.2,,,,,,
20894,gravity,,,3.7143,,,,,,
20895,is,,,2.6667,,,,,,
20896,simply,,,2.2857,,,,,,
20897,is,,,2.4286,,,,,,
20898,strength,,,3.1429,,,,,,
20899,electromagnetic,,,3.7143,,,,,,
20900,force,,,2.7143,,,,,,
20901,simply,,,2.7143,,,,,,
20902,is,,,3.4,,,,,,
20903,is,,,2.0,,,,,,
20904,symmetry,,,3.5,,,,,,
20905,groups,,,4.2,,,,,,
20906,polychora,,,3.4286,,,,,,
20907,are,,,1.3333,,,,,,
20908,groups,,,2.8,,,,,,
20909,given,,,3.4,,,,,,
20910,notation,,,4.1667,,,,,,
20911,described,,,2.8,,,,,,
20912,article,,,3.2857,,,,,,
20913,team,,,2.5714,,,,,,
20914,astronomers,,,2.1667,,,,,,
20915,led,,,3.0,,,,,,
20916,measured,,,4.6,,,,,,
20917,accurately,,,3.0,,,,,,
20918,orbit,,,3.5714,,,,,,
20919,system,,,3.1429,,,,,,
20920,using,,,3.5714,,,,,,
20921,guide,,,2.4286,,,,,,
20922,star,,,3.5,,,,,,
20923,adaptive,,,2.4286,,,,,,
20924,optics,,,2.6667,,,,,,
20925,system,,,1.6667,,,,,,
20926,death,,,3.5,,,,,,
20927,is,,,2.8571,,,,,,
20928,known,,,1.8333,,,,,,
20929,have,,,1.5714,,,,,,
20930,occurred,,,3.0,,,,,,
20931,implies,,,4.0,,,,,,
20932,became,,,2.5,,,,,,
20933,pharaoh,,,2.1429,,,,,,
20934,convex,,,2.7143,,,,,,
20935,regular,,,1.7143,,,,,,
20936,is,,,2.0,,,,,,
20937,bounded,,,3.7143,,,,,,
20938,set,,,3.0,,,,,,
20939,cells,,,1.0,,,,,,
20940,are,,,2.1667,,,,,,
20941,solids,,,3.5,,,,,,
20942,same,,,2.6667,,,,,,
20943,type,,,3.1667,,,,,,
20944,size,,,2.6,,,,,,
20945,notability,,,2.1429,,,,,,
20946,suggests,,,2.5714,,,,,,
20947,article,,,2.6,,,,,,
20948,does,,,1.7143,,,,,,
20949,not,,,3.0,,,,,,
20950,demonstrate,,,2.0,,,,,,
20951,editors,,,2.5,,,,,,
20952,make,,,1.8333,,,,,,
20953,good,,,2.5714,,,,,,
20954,faith,,,1.6667,,,,,,
20955,search,,,2.7143,,,,,,
20956,sources,,,2.3333,,,,,,
20957,deletion,,,1.8333,,,,,,
20958,merging,,,2.8,,,,,,
20959,obelisks,,,3.5714,,,,,,
20960,had,,,2.5714,,,,,,
20961,twin,,,2.7143,,,,,,
20962,time,,,4.5714,,,,,,
20963,tallest,,,3.3333,,,,,,
20964,world,,,3.8,,,,,,
20965,erected,,,3.0,,,,,,
20966,entrance,,,1.1667,,,,,,
20967,temple,,,2.8571,,,,,,
20968,However,,,2.1429,,,,,,
20969,accepted,,,3.5,,,,,,
20970,free,,,1.7143,,,,,,
20971,car,,,2.7143,,,,,,
20972,increase,,,3.4286,,,,,,
20973,postgraduate,,,1.8571,,,,,,
20974,study,,,1.8333,,,,,,
20975,grant,,,2.8333,,,,,,
20976,provided,,,2.3333,,,,,,
20977,father,,,1.6,,,,,,
20978,forbade,,,2.6,,,,,,
20979,speaking,,,1.8,,,,,,
20980,home,,,4.2857,,,,,,
20981,older,,,2.3333,,,,,,
20982,brother,,,1.5714,,,,,,
20983,attended,,,2.4286,,,,,,
20984,schools,,,2.1429,,,,,,
20985,female,,,2.2857,,,,,,
20986,king,,,2.0,,,,,,
20987,last,,,1.6,,,,,,
20988,pharaoh,,,3.3333,,,,,,
20989,nineteenth,,,3.5,,,,,,
20990,dynasty,,,3.4286,,,,,,
20991,have,,,3.2,,,,,,
20992,been,,,1.8333,,,,,,
20993,only,,,2.5714,,,,,,
20994,woman,,,2.8333,,,,,,
20995,succeed,,,4.6,,,,,,
20996,indigenous,,,1.4286,,,,,,
20997,rulers,,,3.3333,,,,,,
20998,el-Bahri,,,4.2,,,,,,
20999,other,,,2.5714,,,,,,
21000,buildings,,,2.5,,,,,,
21001,complex,,,3.0,,,,,,
21002,are,,,3.2,,,,,,
21003,considered,,,2.3333,,,,,,
21004,be,,,2.0,,,,,,
21005,significant,,,2.1429,,,,,,
21006,advances,,,3.1667,,,,,,
21007,architecture,,,2.8333,,,,,,
21008,Early,,,2.8333,,,,,,
21009,afternoon,,,2.1667,,,,,,
21010,started,,,2.0,,,,,,
21011,issue,,,3.0,,,,,,
21012,advisories,,,2.0,,,,,,
21013,disturbance,,,2.5,,,,,,
21014,designated,,,1.7143,,,,,,
21015,bourgeois,,,3.7143,,,,,,
21016,were,,,3.0,,,,,,
21017,not,,,4.1429,,,,,,
21018,content,,,1.2857,,,,,,
21019,eat,,,4.4286,,,,,,
21020,low,,,1.1667,,,,,,
21021,animals,,,2.3333,,,,,,
21022,demand,,,3.0,,,,,,
21023,de,,,2.2857,,,,,,
21024,luxe,,,3.0,,,,,,
21025,restaurants,,,2.5,,,,,,
21026,remained,,,3.1429,,,,,,
21027,high,,,4.1667,,,,,,
21028,is,,,2.8571,,,,,,
21029,list,,,1.6667,,,,,,
21030,winners,,,2.7143,,,,,,
21031,nominations,,,2.6,,,,,,
21032,first,,,2.8571,,,,,,
21033,awarded,,,2.7143,,,,,,
21034,inactivity,,,2.4286,,,,,,
21035,continued,,,1.6667,,,,,,
21036,next,,,3.3333,,,,,,
21037,month,,,2.2857,,,,,,
21038,was,,,2.4286,,,,,,
21039,third,,,2.7143,,,,,,
21040,quietest,,,4.1667,,,,,,
21041,terms,,,3.0,,,,,,
21042,reliable,,,2.7143,,,,,,
21043,records,,,2.2857,,,,,,
21044,began,,,3.1667,,,,,,
21045,basin,,,3.0,,,,,,
21046,graduation,,,2.4286,,,,,,
21047,tuberculosis,,,3.4286,,,,,,
21048,caused,,,2.6667,,,,,,
21049,move,,,2.0,,,,,,
21050,northern,,,2.5,,,,,,
21051,coast,,,3.2857,,,,,,
21052,bequests,,,2.2857,,,,,,
21053,were,,,1.7143,,,,,,
21054,considerable,,,2.0,,,,,,
21055,gifts,,,2.4286,,,,,,
21056,turned,,,3.0,,,,,,
21057,be,,,2.3333,,,,,,
21058,illegitimate,,,3.0,,,,,,
21059,son,,,3.1667,,,,,,
21060,conceived,,,2.1667,,,,,,
21061,time,,,2.0,,,,,,
21062,has,,,3.2857,,,,,,
21063,obelisk,,,3.3333,,,,,,
21064,still,,,1.7143,,,,,,
21065,stands,,,2.3333,,,,,,
21066,tallest,,,3.2857,,,,,,
21067,surviving,,,2.2857,,,,,,
21068,ancient,,,3.1667,,,,,,
21069,other,,,3.3333,,,,,,
21070,broken,,,2.5714,,,,,,
21071,toppled,,,1.8571,,,,,,
21072,tempted,,,3.8333,,,,,,
21073,benefit,,,3.0,,,,,,
21074,precedent,,,2.8571,,,,,,
21075,objective,,,1.7143,,,,,,
21076,prior,,,1.8333,,,,,,
21077,information,,,2.8333,,,,,,
21078,investment,,,3.8571,,,,,,
21079,only,,,1.4286,,,,,,
21080,investors,,,2.2857,,,,,,
21081,are,,,1.4286,,,,,,
21082,usually,,,2.5714,,,,,,
21083,small,,,2.7143,,,,,,
21084,sums,,,1.0,,,,,,
21085,first,,,2.2857,,,,,,
21086,used,,,1.7143,,,,,,
21087,term,,,2.5,,,,,,
21088,genetics,,,1.6667,,,,,,
21089,publicly,,,2.5714,,,,,,
21090,Typically,,,2.5714,,,,,,
21091,used,,,2.6667,,,,,,
21092,set,,,3.6,,,,,,
21093,background,,,1.8333,,,,,,
21094,color,,,3.2,,,,,,
21095,achieve,,,2.7143,,,,,,
21096,alternating,,,2.8333,,,,,,
21097,background,,,4.3333,,,,,,
21098,color,,,1.7143,,,,,,
21099,odd,,,2.8333,,,,,,
21100,even-numbered,,,3.0,,,,,,
21101,lists,,,3.1429,,,,,,
21102,name,,,3.4,,,,,,
21103,was,,,2.5714,,,,,,
21104,changed,,,1.8571,,,,,,
21105,became,,,3.0,,,,,,
21106,first,,,1.1429,,,,,,
21107,co-educational,,,3.1667,,,,,,
21108,secondary,,,4.8,,,,,,
21109,school,,,3.4286,,,,,,
21110,was,,,1.8571,,,,,,
21111,drafted,,,1.6667,,,,,,
21112,3rd,,,3.2857,,,,,,
21113,round,,,1.5,,,,,,
21114,97th,,,3.3333,,,,,,
21115,overall,,,2.4286,,,,,,
21116,vibrions,,,1.8,,,,,,
21117,name,,,3.0,,,,,,
21118,derives,,,3.0,,,,,,
21119,isolated,,,4.8571,,,,,,
21120,microorganisms,,,1.6,,,,,,
21121,called,,,1.5714,,,,,,
21122,cholera,,,3.3333,,,,,,
21123,patients,,,2.8,,,,,,
21124,facultative,,,2.0,,,,,,
21125,anaerobes,,,2.6667,,,,,,
21126,Typically,,,1.2,,,,,,
21127,found,,,2.7143,,,,,,
21128,saltwater,,,3.0,,,,,,
21129,are,,,3.8333,,,,,,
21130,test,,,3.8333,,,,,,
21131,positive,,,2.6,,,,,,
21132,oxidase,,,1.8333,,,,,,
21133,do,,,2.8333,,,,,,
21134,not,,,3.4,,,,,,
21135,form,,,2.8333,,,,,,
21136,spores,,,3.0,,,,,,
21137,Media,,,2.6667,,,,,,
21138,use,,,2.7143,,,,,,
21139,reflected,,,3.2857,,,,,,
21140,light,,,3.3333,,,,,,
21141,colorants,,,2.5714,,,,,,
21142,produce,,,2.7143,,,,,,
21143,colors,,,3.6667,,,,,,
21144,are,,,2.7143,,,,,,
21145,using,,,2.2857,,,,,,
21146,subtractive,,,2.1429,,,,,,
21147,color,,,3.2857,,,,,,
21148,method,,,3.3333,,,,,,
21149,color,,,3.5714,,,,,,
21150,mixing,,,3.0,,,,,,
21151,Fundamentally,,,2.5714,,,,,,
21152,light,,,2.4286,,,,,,
21153,is,,,2.1667,,,,,,
21154,continuous,,,1.5714,,,,,,
21155,spectrum,,,1.5,,,,,,
21156,wavelengths,,,1.5714,,,,,,
21157,be,,,3.2857,,,,,,
21158,detected,,,3.0,,,,,,
21159,human,,,1.4286,,,,,,
21160,eye,,,3.8333,,,,,,
21161,infinite-dimensional,,,1.8333,,,,,,
21162,stimulus,,,1.1429,,,,,,
21163,space,,,3.6,,,,,,
21164,Media,,,1.8571,,,,,,
21165,combine,,,3.2857,,,,,,
21166,emitted,,,2.7143,,,,,,
21167,lights,,,3.6667,,,,,,
21168,create,,,2.5,,,,,,
21169,sensation,,,2.1667,,,,,,
21170,range,,,3.1429,,,,,,
21171,colors,,,3.0,,,,,,
21172,are,,,2.4286,,,,,,
21173,using,,,3.1429,,,,,,
21174,additive,,,2.3333,,,,,,
21175,color,,,1.2,,,,,,
21176,system,,,4.8,,,,,,
21177,additive,,,2.5714,,,,,,
21178,combination,,,1.6667,,,,,,
21179,colors,,,3.4,,,,,,
21180,as,,,3.5714,,,,,,
21181,overlapping,,,2.0,,,,,,
21182,projected,,,1.8333,,,,,,
21183,lights,,,3.4,,,,,,
21184,displays,,,3.6667,,,,,,
21185,primary,,,1.7143,,,,,,
21186,colors,,,2.1429,,,,,,
21187,normally,,,2.5714,,,,,,
21188,used,,,2.5,,,,,,
21189,are,,,2.6667,,,,,,
21190,red,,,4.3333,,,,,,
21191,green,,,1.8,,,,,,
21192,blue,,,3.3333,,,,,,
21193,farinaceous,,,2.2857,,,,,,
21194,willy-nilly,,,3.4286,,,,,,
21195,have,,,3.4286,,,,,,
21196,said,,,3.0,,,,,,
21197,already,,,2.0,,,,,,
21198,animals,,,2.5,,,,,,
21199,live,,,3.3333,,,,,,
21200,food,,,4.5714,,,,,,
21201,grow,,,5.0,,,,,,
21202,fat,,,1.8333,,,,,,
21203,man,,,2.5714,,,,,,
21204,is,,,1.7143,,,,,,
21205,exception,,,2.6667,,,,,,
21206,universal,,,2.3333,,,,,,
21207,law,,,1.7143,,,,,,
21208,were,,,2.3333,,,,,,
21209,known,,,1.1667,,,,,,
21210,elements,,,2.2857,,,,,,
21211,new,,,3.6667,,,,,,
21212,element,,,2.0,,,,,,
21213,being,,,2.6667,,,,,,
21214,discovered,,,1.4286,,,,,,
21215,rate,,,4.8,,,,,,
21216,approximately,,,1.2857,,,,,,
21217,one,,,3.4,,,,,,
21218,year,,,1.7143,,,,,,
21219,See,,,2.7143,,,,,,
21220,also,,,3.1667,,,,,,
21221,Category,,,3.1429,,,,,,
21222,Articles,,,1.8333,,,,,,
21223,containing,,,2.8571,,,,,,
21224,potentially,,,2.6667,,,,,,
21225,dated,,,3.7143,,,,,,
21226,statements,,,2.7143,,,,,,
21227,contains,,,4.1667,,,,,,
21228,potentially,,,2.4286,,,,,,
21229,dated,,,1.6667,,,,,,
21230,statements,,,2.8333,,,,,,
21231,ordered,,,2.0,,,,,,
21232,originating,,,3.7143,,,,,,
21233,date,,,3.6667,,,,,,
21234,backlog,,,3.0,,,,,,
21235,is,,,1.7143,,,,,,
21236,not,,,2.8333,,,,,,
21237,not,,,2.6,,,,,,
21238,articles,,,2.5714,,,,,,
21239,included,,,3.2857,,,,,,
21240,category,,,2.2857,,,,,,
21241,need,,,4.6667,,,,,,
21242,updating,,,3.8333,,,,,,
21243,point,,,3.3333,,,,,,
21244,time,,,3.8333,,,,,,
21245,petals,,,2.5,,,,,,
21246,petals,,,2.0,,,,,,
21247,genera,,,2.2857,,,,,,
21248,flowers,,,2.2857,,,,,,
21249,have,,,3.2,,,,,,
21250,base,,,3.1429,,,,,,
21251,number,,,2.8333,,,,,,
21252,though,,,3.5,,,,,,
21253,several,,,1.2,,,,,,
21254,are,,,5.6,,,,,,
21255,minute,,,3.6667,,,,,,
21256,absent,,,1.8571,,,,,,
21257,church,,,2.0,,,,,,
21258,was,,,3.8333,,,,,,
21259,buried,,,2.6667,,,,,,
21260,has,,,2.8333,,,,,,
21261,commemorative,,,3.2857,,,,,,
21262,stained-glass,,,4.2,,,,,,
21263,window,,,3.3333,,,,,,
21264,was,,,2.6667,,,,,,
21265,added,,,5.1429,,,,,,
21266,inscription,,,2.8,,,,,,
21267,emperor,,,1.0,,,,,,
21268,addressed,,,2.6,,,,,,
21269,letters,,,2.5,,,,,,
21270,prince,,,2.2,,,,,,
21271,Later,,,1.8571,,,,,,
21272,became,,,3.0,,,,,,
21273,professor,,,2.8333,,,,,,
21274,engaged,,,3.1429,,,,,,
21275,independent,,,2.8333,,,,,,
21276,consultant,,,3.2,,,,,,
21277,was,,,3.5714,,,,,,
21278,independently,,,1.8333,,,,,,
21279,wealthy,,,2.5,,,,,,
21280,held,,,2.0,,,,,,
21281,unpaid,,,3.1429,,,,,,
21282,residency,,,1.8,,,,,,
21283,edicts,,,3.8,,,,,,
21284,extent,,,2.3333,,,,,,
21285,proselytism,,,4.2,,,,,,
21286,period,,,3.6667,,,,,,
21287,reached,,,3.5714,,,,,,
21288,as,,,2.8571,,,,,,
21289,far,,,2.7143,,,,,,
21290,as,,,1.5714,,,,,,
21291,monuments,,,2.3333,,,,,,
21292,were,,,1.6667,,,,,,
21293,created,,,2.2,,,,,,
21294,chitin,,,2.8333,,,,,,
21295,carapace,,,3.1667,,,,,,
21296,thorax,,,1.7143,,,,,,
21297,cephalothorax,,,2.8333,,,,,,
21298,anatomy,,,3.3333,,,,,,
21299,lobster,,,2.7143,,,,,,
21300,includes,,,3.1429,,,,,,
21301,is,,,3.7143,,,,,,
21302,head,,,3.0,,,,,,
21303,fused,,,1.8571,,,,,,
21304,are,,,1.5,,,,,,
21305,covered,,,2.6667,,,,,,
21306,ous,,,2.3333,,,,,,
21307,composition,,,1.8571,,,,,,
21308,abdomen,,,3.2857,,,,,,
21309,second,,,4.5,,,,,,
21310,chief,,,4.2,,,,,,
21311,causes,,,4.2,,,,,,
21312,obesity,,,3.2857,,,,,,
21313,is,,,2.0,,,,,,
21314,floury,,,3.3333,,,,,,
21315,starchy,,,2.7143,,,,,,
21316,substances,,,1.8333,,,,,,
21317,man,,,2.5,,,,,,
21318,makes,,,2.1667,,,,,,
21319,prime,,,1.4286,,,,,,
21320,ingredients,,,1.8333,,,,,,
21321,daily,,,2.7143,,,,,,
21322,nourishment,,,3.1429,,,,,,
21323,returned,,,3.3333,,,,,,
21324,took,,,3.1429,,,,,,
21325,piano,,,1.5714,,,,,,
21326,lessons,,,2.4286,,,,,,
21327,teacher,,,2.5,,,,,,
21328,named,,,1.7143,,,,,,
21329,intron,,,3.0,,,,,,
21330,term,,,3.4,,,,,,
21331,refers,,,3.1667,,,,,,
21332,sequence,,,3.2857,,,,,,
21333,gene,,,2.2857,,,,,,
21334,corresponding,,,3.0,,,,,,
21335,sequence,,,4.1667,,,,,,
21336,transcripts,,,2.8571,,,,,,
21337,was,,,2.2857,,,,,,
21338,drafted,,,3.7143,,,,,,
21339,12th,,,2.7143,,,,,,
21340,overall,,,2.8571,,,,,,
21341,pick,,,3.5714,,,,,,
21342,have,,,1.7143,,,,,,
21343,made,,,2.8571,,,,,,
21344,commitment,,,2.1667,,,,,,
21345,dedication,,,2.1667,,,,,,
21346,relationship,,,2.0,,,,,,
21347,serve,,,1.8333,,,,,,
21348,area,,,2.3333,,,,,,
21349,life,,,2.4286,,,,,,
21350,designed,,,1.8333,,,,,,
21351,one,,,3.8333,,,,,,
21352,first,,,3.1667,,,,,,
21353,practical,,,3.2,,,,,,
21354,devices,,,2.7143,,,,,,
21355,transfer,,,3.2,,,,,,
21356,power,,,2.0,,,,,,
21357,efficiently,,,3.0,,,,,,
21358,isolated,,,2.8333,,,,,,
21359,circuits,,,2.0,,,,,,
21360,says,,,2.8,,,,,,
21361,has,,,3.6,,,,,,
21362,put,,,2.2857,,,,,,
21363,center,,,1.8333,,,,,,
21364,ring,,,3.5714,,,,,,
21365,fire,,,2.4286,,,,,,
21366,fire,,,2.5714,,,,,,
21367,has,,,1.8333,,,,,,
21368,power,,,3.7143,,,,,,
21369,kill,,,1.1667,,,,,,
21370,immortals,,,2.1429,,,,,,
21371,goes,,,5.0,,,,,,
21372,fire,,,3.3333,,,,,,
21373,retrieves,,,3.1667,,,,,,
21374,throws,,,2.8333,,,,,,
21375,lands,,,5.4,,,,,,
21376,home,,,2.6667,,,,,,
21377,waking,,,2.4,,,,,,
21378,template,,,1.5,,,,,,
21379,be,,,2.6,,,,,,
21380,used,,,2.7143,,,,,,
21381,inline,,,3.3333,,,,,,
21382,create,,,2.2857,,,,,,
21383,alignment,,,2.8571,,,,,,
21384,adjacent,,,2.1429,,,,,,
21385,text,,,2.7143,,,,,,
21386,lines,,,1.1429,,,,,,
21387,space,,,2.0,,,,,,
21388,titles,,,3.0,,,,,,
21389,takes,,,2.8571,,,,,,
21390,numeric,,,3.3333,,,,,,
21391,argument,,,2.8333,,,,,,
21392,nn,,,2.0,,,,,,
21393,pipe,,,4.8,,,,,,
21394,provides,,,1.4,,,,,,
21395,consecutive,,,3.1429,,,,,,
21396,spaces,,,2.2857,,,,,,
21397,painted,,,3.5,,,,,,
21398,last,,,3.1667,,,,,,
21399,years,,,2.1429,,,,,,
21400,life,,,2.2857,,,,,,
21401,even,,,2.8571,,,,,,
21402,arthritis,,,1.5714,,,,,,
21403,severely,,,2.0,,,,,,
21404,limited,,,3.3333,,,,,,
21405,movement,,,2.0,,,,,,
21406,was,,,1.5714,,,,,,
21407,wheelchair-bound,,,4.1667,,,,,,
21408,derivative,,,2.0,,,,,,
21409,However,,,4.0,,,,,,
21410,individual,,,2.2857,,,,,,
